鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,租賃年月日,租賃層次,總樓層數,建物型態,主要用途,建築完成年月,租賃總面積平方公尺,總額元,單價每平方公尺,租賃總面積平方公尺,緯度,經度
信義區,房地(土地+建物),臺北市信義區東興路31~60號,77.7,工,1050314,八層,十一層,辦公商業大樓,工業用,820205,761.65,145736,,0,25.04861470 ,121.56585590 
信義區,房地(土地+建物)+車位,臺北市信義區基隆路二段121~150號,7.35,商,1050428,九層,十五層,套房(1房1廳1衛),住家用,1031029,108.12,277469,升降機械,0,25.02863620 ,121.55706940 
信義區,房地(土地+建物),臺北市信義區基隆路二段121~150號,12.33,商,1050316,九層,十二層,住宅大樓(11層含以上有電梯),住家用,750714,138.8,185879,,0,25.02863620 ,121.55706940 
信義區,房地(土地+建物),臺北市信義區基隆路二段181~210號,3.4,商,1050417,九層,二十一層,辦公商業大樓,見使用執照,860221,50.97,198156,,0,25.02499380 ,121.55348940 
信義區,房地(土地+建物)+車位,臺北市信義區吳興街118巷35弄1~30號,36.4,住,1050414,全,五層,透天厝,見使用執照,890411,121.81,92767,坡道平面,0,25.02934500 ,121.56014800 
信義區,房地(土地+建物),臺北市信義區吳興街106巷1~30號,29,住,1050220,三層,五層,公寓(5樓含以下無電梯),住家用,670114,95.18,175457,,0,25.03195230 ,121.55936300 
信義區,房地(土地+建物)+車位,臺北市信義區松勇路69巷1~30號,67.14,其他,1050325,十五層,二十二層,住宅大樓(11層含以上有電梯),住家用,1010528,477.37,471333,坡道平面,0,25.03359510 ,121.57056760 
信義區,房地(土地+建物)+車位,臺北市信義區基隆路二段151~180號,11.12,商,1050429,八層,十五層,住宅大樓(11層含以上有電梯),住家用,990901,165.4,221644,坡道平面,0,25.02643410 ,121.55507530 
信義區,房地(土地+建物),臺北市信義區忠孝東路五段524巷1弄1~30號,44.5,住,1050503,四層,四層,公寓(5樓含以下無電梯),住家用,,87.64,205386,,0,25.04115200 ,121.57950400 
信義區,房地(土地+建物),臺北市信義區光復南路541~570號,5.45,商,1050324,十七層,十八層,住宅大樓(11層含以上有電梯),住家用,970822,54.3,360958,,0,25.03171000 ,121.55751480 
信義區,房地(土地+建物)+車位,臺北市信義區吳興街600巷121~150號,41.68,住,1050329,六層,十九層,住宅大樓(11層含以上有電梯),住家用,990122,294.32,128703,坡道機械,0,25.02984300 ,121.56147900 
信義區,房地(土地+建物),臺北市信義區吳興街600巷76弄61~90號,12.62,住,1050424,四層,五層,套房(1房1廳1衛),住家用,870625,51.64,127808,,0,25.01779360 ,121.57040090 
信義區,房地(土地+建物),臺北市信義區松信路211~240號,29.13,住,1050306,三層,七層,華廈(10層含以下有電梯),見其他登記事項,780509,141.86,195792,,0,25.04163390 ,121.57227900 
信義區,房地(土地+建物),臺北市信義區紫雲街1~30號,27.2,住,1050429,四層,七層,華廈(10層含以下有電梯),住家用,690616,121.18,132448,,0,25.01833700 ,121.57444700 
信義區,房地(土地+建物)+車位,臺北市信義區松平路61~90號,42.66,其他,1050424,八層,十三層,住宅大樓(11層含以上有電梯),住家用,870428,164.95,247348,坡道平面,0,25.03047560 ,121.56497930 
信義區,車位,臺北市信義區松隆路121~150號,5.46,其他,1050503,地下三層,十層,其他,見使用執照,850925,43.75,,坡道平面,2380000,25.04674700 ,121.57147200 
信義區,房地(土地+建物),臺北市信義區忠孝東路五段372巷27弄1~30號,20.45,住,1050420,七層,七層,華廈(10層含以下有電梯),住家用,,103.21,244162,,0,25.03976800 ,121.57413400 
信義區,車位,臺北市信義區信義路五段150巷301~330號,5.48,住,1050313,一層,十三層,其他,住家用,980408,39.52,,坡道平面,2550000,25.03165900 ,121.56231600 
信義區,房地(土地+建物),臺北市信義區大道路61~90號,24.82,住,1050412,一層，騎樓,五層,公寓(5樓含以下無電梯),住商用,,101.46,80032,,0,25.04133800 ,121.58235300 
信義區,車位,臺北市信義區信義路六段15巷1~30號,2.53,住,1050516,地下三層,十六層,其他,見使用執照,830910,65.68,,坡道平面,4600000,25.03429490 ,121.57499520 
信義區,房地(土地+建物),臺北市信義區信義路四段361~390號,7.32,商,1040423,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,660402,78.78,101549,,0,25.03318270 ,121.55852190 
信義區,房地(土地+建物),臺北市信義區松山路511~540號,19.06,住,1050420,地下層,七層,店面(店鋪),商業用,,83.66,388477,,0,25.03869730 ,121.57814920 
信義區,房地(土地+建物),臺北市信義區林口街31~60號,24.75,住,1050428,一層,四層,公寓(5樓含以下無電梯),住家用,,81.97,195193,,0,25.03750600 ,121.57913960 
信義區,房地(土地+建物),臺北市信義區莊敬路391~420號,45.5,商,1050415,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,,100.77,200456,,0,25.02742740 ,121.56565650 
信義區,房地(土地+建物),臺北市信義區虎林街164巷1~30號,18.6,住,1050424,三層,五層,公寓(5樓含以下無電梯),住家用,,86.23,181839,,0,25.03923220 ,121.57631250 
信義區,房地(土地+建物),臺北市信義區松山路204巷1~30號,15.68,商,1050404,六層,十六層,住宅大樓(11層含以上有電梯),住家用,760713,145.57,193721,,0,25.04724900 ,121.57742800 
信義區,房地(土地+建物),臺北市信義區信義路五段150巷301~330號,4.58,住,1050427,二層,十三層,套房(1房1廳1衛),住家用,980408,33.01,221145,,0,25.03165900 ,121.56231600 
信義區,房地(土地+建物)+車位,臺北市信義區吳興街284巷61~90號,37.64,住,1050505,一層,六層,住宅大樓(11層含以上有電梯),商業用,781230,273.21,106145,坡道平面,0,25.03099800 ,121.56047390 
信義區,房地(土地+建物)+車位,臺北市信義區松山路691~720號,29.03,住,1050430,六層,七層,華廈(10層含以下有電梯),住家用,800114,166.92,119818,坡道平面,0,25.03234510 ,121.58197440 
信義區,房地(土地+建物),臺北市信義區吳興街284巷39弄1~30號,27.05,住,1050422,二層,五層,公寓(5樓含以下無電梯),住家用,760916,105.54,166382,,0,25.02269000 ,121.56379300 
信義區,房地(土地+建物)+車位,臺北市信義區永吉路31~60號,7.48,商,1050422,十層,十四層,住宅大樓(11層含以上有電梯),住家用,960524,119.63,155479,坡道平面,0,25.04589400 ,121.56859300 
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路五段211~240號,13.05,商,1050414,七層,十四層,住宅大樓(11層含以上有電梯),住家用,940930,94.52,275074,坡道平面,0,25.04106800 ,121.56992220 
信義區,房地(土地+建物),臺北市信義區松山路511~540號,29.75,住,1050411,陽台，四層,四層,公寓(5樓含以下無電梯),住商用,591124,79.53,138438,,0,25.03869730 ,121.57814920 
信義區,房地(土地+建物),臺北市信義區信義路六段1~30號,27.09,住,1050507,四層,七層,華廈(10層含以下有電梯),住家用,760825,141.17,162936,,0,25.03389810 ,121.57478560 
信義區,房地(土地+建物),臺北市信義區永吉路225巷5弄1~30號,63,住,1050504,全,二層,透天厝,住家用,510728,44.38,405588,,0,25.04648700 ,121.57437800 
信義區,房地(土地+建物),臺北市信義區中坡北路1~30號,1.68,住,1031223,九層,十二層,住宅大樓(11層含以上有電梯),住家用,730712,16.28,61425,,0,25.04433600 ,121.58078600 
信義區,房地(土地+建物),臺北市信義區松仁路202巷1~30號,34.3,商,1050416,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,630619,86.69,176491,,0,25.04075320 ,121.56879600 
信義區,房地(土地+建物),臺北市信義區永吉路181~210號,8.58,商,1050519,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,631108,30.28,224571,,0,25.04585300 ,121.57196400 
信義區,房地(土地+建物),臺北市信義區松山路119巷1~30號,49.62,住,1050329,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,640529,121.63,147003,,0,25.04724900 ,121.57742800 
信義區,房地(土地+建物),臺北市信義區吳興街365巷1~30號,31.46,住,1050425,五層,五層,公寓(5樓含以下無電梯),住家用,680622,107.23,147347,,0,25.03195230 ,121.55936300 
信義區,房地(土地+建物),臺北市信義區大道路1~30號,28,住,1050416,四層,四層,公寓(5樓含以下無電梯),住家用,610207,82.42,171075,,0,25.04298350 ,121.58129570 
信義區,房地(土地+建物)+車位,臺北市信義區松仁路308巷91~120號,10.81,住,1050427,五層,九層,華廈(10層含以下有電梯),住家用,1030418,60.22,269678,塔式車位,0,25.03679700 ,121.56865500 
信義區,房地(土地+建物),臺北市信義區信安街103巷1~30號,31,住,1050509,三層，陽台,四層,公寓(5樓含以下無電梯),,,82.07,168149,,0,25.02540390 ,121.55671100 
信義區,房地(土地+建物),臺北市信義區基隆路一段331~360號,11.91,商,1050406,二層,六層,其他,住家用,621124,49.87,300782,,0,25.03577400 ,121.56087400 
信義區,房地(土地+建物),臺北市信義區虎林街104巷151~180號,62,住,1050507,全,三層,透天厝,住家用,850212,163.71,201576,,0,25.04284800 ,121.57375000 
信義區,房地(土地+建物)+車位,臺北市信義區信義路五段150巷1~30號,19.61,住,1050412,二十四層，電梯樓梯間,三十層,住宅大樓(11層含以上有電梯),住家用,861024,186.16,205619,坡道平面,0,25.03350540 ,121.56077890 
信義區,房地(土地+建物)+車位,臺北市信義區信義路五段150巷1~30號,19.61,住,1050412,二十四層，電梯樓梯間,三十層,住宅大樓(11層含以上有電梯),住家用,861024,189.17,206164,坡道平面,0,25.03350540 ,121.56077890 
信義區,房地(土地+建物)+車位,臺北市信義區吳興街600巷91~120號,26.29,住,1050327,六層,十一層,住宅大樓(11層含以上有電梯),住家用,810806,171.95,132131,坡道平面,0,25.03058700 ,121.56085130 
信義區,房地(土地+建物),臺北市信義區基隆路一段35巷5弄1~30號,26,住,1050418,三層,四層,公寓(5樓含以下無電梯),,,72.6,126722,,0,25.04840750 ,121.56946240 
信義區,房地(土地+建物),臺北市信義區松山路540巷3弄1~30號,38,住,1050401,三層,四層,公寓(5樓含以下無電梯),住家用,,79.03,139188,,0,25.03756130 ,121.57778620 
信義區,房地(土地+建物),臺北市信義區松山路204巷1~30號,13.15,商,1050424,九層,十六層,住宅大樓(11層含以上有電梯),住家用,760713,124.39,200981,,0,25.04724900 ,121.57742800 
信義區,房地(土地+建物),臺北市信義區富陽街21巷6弄1~30號,5.7,住,1050422,四層,四層,公寓(5樓含以下無電梯),住家用,,17.27,98437,,0,25.02298420 ,121.55681490 
信義區,房地(土地+建物),臺北市信義區永吉路321巷6弄1~30號,31.75,住,1050424,一層，平台,四層,公寓(5樓含以下無電梯),工業用,611001,85.36,196813,,0,25.04610480 ,121.57571440 
信義區,房地(土地+建物)+車位,臺北市信義區松平路121~150號,81.44,住,1050311,二十層，二十一層,二十一層,住宅大樓(11層含以上有電梯),住家用,850402,439.99,335409,坡道平面,0,25.03040090 ,121.56838460 
信義區,房地(土地+建物),臺北市信義區忠孝東路五段423巷5弄1~30號,29.51,住,1050421,五層,五層,公寓(5樓含以下無電梯),見其他登記事項,780425,121.59,156263,,0,25.04393900 ,121.58191800 
信義區,房地(土地+建物),臺北市信義區信義路五段121~150號,9.52,其他,1050426,二層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,951229,61.59,281279,,0,25.03365710 ,121.57389770 
信義區,房地(土地+建物),臺北市信義區基隆路一段11巷10弄1~30號,20.4,住,1050326,四層,五層,公寓(5樓含以下無電梯),住家用,660312,78.54,123504,,0,25.04824500 ,121.56899800 
信義區,房地(土地+建物),臺北市信義區松山路650巷15弄1~30號,40.12,住,1050401,四層,四層,公寓(5樓含以下無電梯),住家用,,43.76,130256,,0,25.03129100 ,121.57907400 
信義區,房地(土地+建物),臺北市松山區松山路650巷15弄1~30號,13.38,住,1050401,四層,四層,公寓(5樓含以下無電梯),住家用,,14.59,130226,,0,25.04724900 ,121.57742800 
信義區,車位,臺北市信義區松隆路121~150號,0,,1050419,,,其他,,,40.89,,坡道平面,2180000,25.04674700 ,121.57147200 
信義區,房地(土地+建物),臺北市信義區吳興街269巷18弄1~30號,26.75,住,1050419,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,,70.8,187853,,0,25.02768000 ,121.56373400 
信義區,房地(土地+建物),臺北市信義區忠孝東路五段91~120號,8.85,住,1010215,八層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,1030829,77.32,444387,,0,25.04096910 ,121.56919620 
信義區,房地(土地+建物),臺北市信義區信義路六段12巷1~30號,9.13,住,1050517,五層,五層,公寓(5樓含以下無電梯),住家用,,30.73,162707,,0,25.03356500 ,121.57515000 
信義區,房地(土地+建物),臺北市信義區光復南路481~510號,4.65,商,1050418,二十層,二十層,辦公商業大樓,商業用,850320,34.75,187050,,0,25.04606000 ,121.55750800 
信義區,房地(土地+建物),臺北市信義區文昌街301~330號,4.14,商,1050425,十三層,十四層,套房(1房1廳1衛),見其他登記事項,910925,38.65,247089,,0,25.03228000 ,121.55680660 
信義區,房地(土地+建物)+車位,臺北市信義區信義路五段91巷15弄31~60號,119.56,住,1050330,全,三層,透天厝,住家用,950315,455.24,296547,坡道平面,0,25.03277710 ,121.56395040 
信義區,房地(土地+建物),臺北市信義區福德街300巷1~30號,22.2,住,1050124,一層,五層,其他,見使用執照,741011,160.42,126231,,0,25.03970620 ,121.58685410 
信義區,房地(土地+建物),臺北市信義區和平東路三段435巷10弄1~30號,17.25,住,1050422,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,,51.56,151280,,0,25.02490700 ,121.54675800 
信義區,房地(土地+建物)+車位,臺北市信義區信義路四段451~480號,30.69,商,1050426,二十五層,二十七層,辦公商業大樓,商業用,861230,447.9,298459,坡道平面,0,25.03362970 ,121.54495890 
信義區,房地(土地+建物),臺北市信義區信義路五段150巷301~330號,4.58,住,1050511,四層,十三層,套房(1房1廳1衛),住家用,980408,33.01,223569,,0,25.03165900 ,121.56231600 
信義區,房地(土地+建物)+車位,臺北市信義區松德路200巷1~30號,26.74,其他,1050413,十層,十五層,住宅大樓(11層含以上有電梯),住家用,810507,189.51,335075,坡道平面,0,25.03935100 ,121.57783500 
信義區,房地(土地+建物),臺北市信義區福德街137巷11弄1~30號,39.96,住,1050412,一層,五層,公寓(5樓含以下無電梯),住家用,740827,143.06,195722,,0,25.03691300 ,121.58330710 
信義區,房地(土地+建物),臺北市信義區基隆路一段421~450號,8.04,商,1050415,三層,十五層,辦公商業大樓,商業用,,90.24,188387,,0,25.03388410 ,121.55996360 
信義區,房地(土地+建物),臺北市信義區光復南路421~450號,4.29,商,1050508,四層,十二層,套房(1房1廳1衛),商業用,,45.03,262048,,0,25.03632960 ,121.55770040 
信義區,房地(土地+建物),臺北市信義區信義路六段15巷1~30號,24.87,住,1050430,七層,七層,華廈(10層含以下有電梯),住家用,,125.72,171015,,0,25.03429490 ,121.57499520 
信義區,房地(土地+建物),臺北市信義區忠孝東路五段236巷3弄31~60號,7.83,商,1050511,一層,十四層,住宅大樓(11層含以上有電梯),商業用,,62.81,544499,,0,25.04126940 ,121.56591350 
信義區,房地(土地+建物),臺北市信義區和平東路三段509巷1~30號,51.5,住,1050427,一層，露台,四層,公寓(5樓含以下無電梯),住家用,,139.2,142241,,0,25.02490700 ,121.54675800 
信義區,房地(土地+建物),臺北市信義區信安街61~90號,20.39,住,1050514,六層,七層,華廈(10層含以下有電梯),住家用,,104.93,174878,,0,25.02650370 ,121.55765780 
信義區,房地(土地+建物),臺北市信義區忠孝東路五段451~480號,10.38,商,1050408,八層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,941006,60.69,302521,,0,25.04110380 ,121.57625240 
